,text,name,year,x,y,labels,kw,score
6795,green bonds including creation green bond million tier green bond maturing rules reporting green bond,generali,2019,7.2387857,6.304028,439,bond green bond,1.6299116312919909e-06
6796,half orders key principles green bond market investors institutional simplicity written clearly unambiguously aims investors aim implementing green understood market professionals plans,generali,2019,7.209262,6.222307,439,bond green bond,1.6299116312919909e-06
6797,green bond included reader financial reports green bond index,generali,2019,7.256928,6.3209558,439,bond green bond,1.6299116312919909e-06
6798,commitment complied green bond report included appendix sustainability report,enel,2017,7.24242,6.277238,439,bond green bond,1.6299116312919909e-06
6799,net proceeds issue carried euro note program used finance rnancein whole part eligible green projects group identified identified accordance bond principles published international capital market association ,enel,2017,7.166195,6.251401,439,bond green bond,1.6299116312919909e-06
6800, regard noted group prepared published new green bond framework updated following presentation strategic plan last november order facilitate commitments made group regard green bonds,enel,2017,7.2283545,6.2507,439,bond green bond,1.6299116312919909e-06
6801,addition june group set bond committee oversee implementation green bond framework process allocating green bond issues,enel,2017,7.2349663,6.2483377,439,bond green bond,1.6299116312919909e-06
6802,new green bond framework second party opinion prepared independent available public website,enel,2017,7.208462,6.263787,439,bond green bond,1.6299116312919909e-06
6803,quity green bonds issued report document hereof group prepared released published first time january finance green bond framework whose s mitment undertaken successfully placed first reference principles time bond issuance report bond european market confirmed use proceeds tot million euro n issued socled danecriev aimed institution investors second party opinion,enel,2017,7.2228885,6.271482,439,bond green bond,1.6299116312919909e-06
6804,level indicators environ illustrated second party opinion,enel,2017,7.223579,2.7780921,439,bond green bond,1.6299116312919909e-06
6805,january envisaged ministerial decree july mechanism green certificates replaced new form incentive,enel,2017,7.2069845,6.2310767,439,bond green bond,1.6299116312919909e-06
6806, year report remuneration policy green bond outlines use proceeds eit provides specific information green bond issuance policy adopted group associated impacts terms lower implementation,generali,2021,7.248633,6.2844677,439,bond green bond,1.6299116312919909e-06
6807,continuous commitment sustainability successfully concluded million three series subordinated notes first call dates lacementsfnof second green bond million attracted billion times offer around highly institutional investor base including significant reresentation funds mandates,generali,2021,7.2944036,6.264931,439,bond green bond,1.6299116312919909e-06
6808,group also joined european green recovery alliance strengthening position sustainable investor first issue green bond followed second issue july,generali,2021,7.269961,6.185548,439,bond green bond,1.6299116312919909e-06
6809,bonds attracted significant representation investors green mandates willing implement green investment plans,generali,2021,7.2197022,6.2467937,439,bond green bond,1.6299116312919909e-06
6810,illustrated allocation proceeds first issuance presented overview related impacts groups green bond report november,generali,2021,7.2334766,6.286087,439,bond green bond,1.6299116312919909e-06
6811,content document line green bond framework confirmed auditors report performed spa,generali,2021,7.2453213,6.3197904,439,bond green bond,1.6299116312919909e-06
6812, bond report related second issuance published,generali,2021,7.265633,6.31943,439,bond green bond,1.6299116312919909e-06
6813, tower fen court italy milan london poland warsaw poland warsaw poland platinum excellent good platinum good goodwwwcominvestorsdebtratingsgreenbondframework discover green bond report green bond promoted innovation green financial management developing green bond framework finance refinance example projects buy renew buildings group aim improving efficiency green insurance linked securities framework scheme structuring alternative financial instruments allowing transfer institutional investors group group annual integrated report bond first part groups green bond framework represents much element continuity credit lines negotiated much element consistency strategy fundamental ,generali,2021,7.1862206,6.1961226,439,bond green bond,1.6299116312919909e-06
6814,developed compliance guidelines dictated green bond principles framework subject second issued defines eligibility criteria use proceeds project evaluation selection governance including creation green bond committee rules reporting green bonds,generali,2021,7.213432,6.2841887,439,bond green bond,1.6299116312919909e-06
6815,green bond framework designed following key principles simplicity written clearly unambiguously aims understood market professionals common reader reports transparency based much possible independent evaluation criteria reduces margin subjective judgement regarding selection inclusion pool eligible assets consistency line investment strategy contemplates expansion real estate private assets large investor european real estate sector,generali,2021,7.2109065,6.2212877,439,bond green bond,1.6299116312919909e-06
